Table Name,Sort,Variable Name,Variable Description,Variable Type,Variable Width,Decimal Places,Source,Variable Description (Simplified),Select Column? (y/n),Variable-Catg,Variable-Sub-Catg
ACS1418_07,28,ACSBORNISL,2018 Native Population Born in US Island Areas (ACS 5-Yr),N,9,0,ACS,Native Population Born in US Island Areas,,Native Population Born in US Island Areas,
ACS1418_07,29,MOEBORNISL,2018 Native Population Born in US Island Areas MOE (ACS 5-Yr),N,9,0,MOE,Native Population Born in US Island Areas MOE,,Native Population Born in US Island Areas MOE,
ACS1418_07,30,RELBORNISL,2018 Native Population Born in US Island Areas REL (ACS 5-Yr),N,1,0,REL,Native Population Born in US Island Areas REL,,Native Population Born in US Island Areas REL,
ACS1418_07,31,ACSBORNABR,2018 Native Population Born Abroad to American Parent(s) (ACS 5-Yr),N,9,0,ACS,Native Population Born Abroad to American Parent(s),,Native Population Born Abroad to American Parent(s),
ACS1418_07,32,MOEBORNABR,2018 Native Population Born Abroad to American Parent(s) MOE (ACS 5-Yr),N,9,0,MOE,Native Population Born Abroad to American Parent(s) MOE,,Native Population Born Abroad to American Parent(s) MOE,
ACS1418_07,33,RELBORNABR,2018 Native Population Born Abroad to American Parent(s) REL (ACS 5-Yr),N,1,0,REL,Native Population Born Abroad to American Parent(s) REL,,Native Population Born Abroad to American Parent(s) REL,
ACS1418_07,34,ACSFORBORN,2018 Foreign-born Population (ACS 5-Yr),N,9,0,ACS,Foreign-born Population,y,Foreign-born Population,
ACS1418_07,35,MOEFORBORN,2018 Foreign-born Population MOE (ACS 5-Yr),N,9,0,MOE,Foreign-born Population MOE,,Foreign-born Population MOE,
ACS1418_07,36,RELFORBORN,2018 Foreign-born Population REL (ACS 5-Yr),N,1,0,REL,Foreign-born Population REL,,Foreign-born Population REL,
ACS1418_07,37,ACSNATCTZN,2018 Foreign-born Pop: Naturalized U.S. Citizen (ACS 5-Yr),N,9,0,ACS,Foreign-born Pop: Naturalized U.S. Citizen,,Foreign-born Pop,Naturalized U.S. Citizen
ACS1418_07,38,MOENATCTZN,2018 Foreign-born Pop: Naturalized U.S. Citizen MOE (ACS 5-Yr),N,9,0,MOE,Foreign-born Pop: Naturalized U.S. Citizen MOE,,Foreign-born Pop,Naturalized U.S. Citizen MOE
ACS1418_07,39,RELNATCTZN,2018 Foreign-born Pop: Naturalized U.S. Citizen REL (ACS 5-Yr),N,1,0,REL,Foreign-born Pop: Naturalized U.S. Citizen REL,,Foreign-born Pop,Naturalized U.S. Citizen REL
ACS1418_07,40,ACSNOTCTZN,2018 Foreign-born Pop: Not a U.S. Citizen (ACS 5-Yr),N,9,0,ACS,Foreign-born Pop: Not a U.S. Citizen,,Foreign-born Pop,Not a U.S. Citizen
ACS1418_07,41,MOENOTCTZN,2018 Foreign-born Pop: Not a U.S. Citizen MOE (ACS 5-Yr),N,9,0,MOE,Foreign-born Pop: Not a U.S. Citizen MOE,,Foreign-born Pop,Not a U.S. Citizen MOE
ACS1418_07,42,RELNOTCTZN,2018 Foreign-born Pop: Not a U.S. Citizen REL (ACS 5-Yr),N,1,0,REL,Foreign-born Pop: Not a U.S. Citizen REL,,Foreign-born Pop,Not a U.S. Citizen REL
ACS1418_07,43,ACSASNAPOP,2018 Asian Alone Population (ACS 5-Yr),N,9,0,ACS,Asian Alone Population,y,Asian Alone Population,
ACS1418_07,44,MOEASNAPOP,2018 Asian Alone Population MOE (ACS 5-Yr),N,9,0,MOE,Asian Alone Population MOE,,Asian Alone Population MOE,
ACS1418_07,45,RELASNAPOP,2018 Asian Alone Population REL (ACS 5-Yr),N,1,0,REL,Asian Alone Population REL,,Asian Alone Population REL,
ACS1418_07,46,ACSASNIND,2018 Asian Population: Asian Indian (ACS 5-Yr),N,9,0,ACS,Asian Population: Asian Indian,,Asian Population,Asian Indian
ACS1418_07,47,MOEASNIND,2018 Asian Population: Asian Indian MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Asian Indian MOE,,Asian Population,Asian Indian MOE
ACS1418_07,48,RELASNIND,2018 Asian Population: Asian Indian REL (ACS 5-Yr),N,1,0,REL,Asian Population: Asian Indian REL,,Asian Population,Asian Indian REL
ACS1418_07,49,ACSASNBANG,2018 Asian Population: Bangladeshi (ACS 5-Yr),N,9,0,ACS,Asian Population: Bangladeshi,,Asian Population,Bangladeshi
ACS1418_07,50,MOEASNBANG,2018 Asian Population: Bangladeshi MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Bangladeshi MOE,,Asian Population,Bangladeshi MOE
ACS1418_07,51,RELASNBANG,2018 Asian Population: Bangladeshi REL (ACS 5-Yr),N,1,0,REL,Asian Population: Bangladeshi REL,,Asian Population,Bangladeshi REL
ACS1418_07,52,ACSASNBHUT,2018 Asian Population: Bhutanese (ACS 5-Yr),N,9,0,ACS,Asian Population: Bhutanese,,Asian Population,Bhutanese
ACS1418_07,53,MOEASNBHUT,2018 Asian Population: Bhutanese MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Bhutanese MOE,,Asian Population,Bhutanese MOE
ACS1418_07,54,RELASNBHUT,2018 Asian Population: Bhutanese REL (ACS 5-Yr),N,1,0,REL,Asian Population: Bhutanese REL,,Asian Population,Bhutanese REL
ACS1418_07,55,ACSASNBURM,2018 Asian Population: Burmese (ACS 5-Yr),N,9,0,ACS,Asian Population: Burmese,,Asian Population,Burmese
ACS1418_07,56,MOEASNBURM,2018 Asian Population: Burmese MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Burmese MOE,,Asian Population,Burmese MOE
ACS1418_07,57,RELASNBURM,2018 Asian Population: Burmese REL (ACS 5-Yr),N,1,0,REL,Asian Population: Burmese REL,,Asian Population,Burmese REL
ACS1418_07,58,ACSASNCAMB,2018 Asian Population: Cambodian (ACS 5-Yr),N,9,0,ACS,Asian Population: Cambodian,,Asian Population,Cambodian
ACS1418_07,59,MOEASNCAMB,2018 Asian Population: Cambodian MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Cambodian MOE,,Asian Population,Cambodian MOE
ACS1418_07,60,RELASNCAMB,2018 Asian Population: Cambodian REL (ACS 5-Yr),N,1,0,REL,Asian Population: Cambodian REL,,Asian Population,Cambodian REL
ACS1418_07,61,ACSASNCHIN,2018 Asian Population: Chinese except Taiwanese (ACS 5-Yr),N,9,0,ACS,Asian Population: Chinese except Taiwanese,,Asian Population,Chinese except Taiwanese
ACS1418_07,62,MOEASNCHIN,2018 Asian Population: Chinese except Taiwanese MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Chinese except Taiwanese MOE,,Asian Population,Chinese except Taiwanese MOE
ACS1418_07,63,RELASNCHIN,2018 Asian Population: Chinese except Taiwanese REL (ACS 5-Yr),N,1,0,REL,Asian Population: Chinese except Taiwanese REL,,Asian Population,Chinese except Taiwanese REL
ACS1418_07,64,ACSASNFILI,2018 Asian Population: Filipino (ACS 5-Yr),N,9,0,ACS,Asian Population: Filipino,,Asian Population,Filipino
ACS1418_07,65,MOEASNFILI,2018 Asian Population: Filipino MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Filipino MOE,,Asian Population,Filipino MOE
ACS1418_07,66,RELASNFILI,2018 Asian Population: Filipino REL (ACS 5-Yr),N,1,0,REL,Asian Population: Filipino REL,,Asian Population,Filipino REL
ACS1418_07,67,ACSASNHMON,2018 Asian Population: Hmong (ACS 5-Yr),N,9,0,ACS,Asian Population: Hmong,,Asian Population,Hmong
ACS1418_07,68,MOEASNHMON,2018 Asian Population: Hmong MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Hmong MOE,,Asian Population,Hmong MOE
ACS1418_07,69,RELASNHMON,2018 Asian Population: Hmong REL (ACS 5-Yr),N,1,0,REL,Asian Population: Hmong REL,,Asian Population,Hmong REL
ACS1418_07,70,ACSASNINDO,2018 Asian Population: Indonesian (ACS 5-Yr),N,9,0,ACS,Asian Population: Indonesian,,Asian Population,Indonesian
ACS1418_07,71,MOEASNINDO,2018 Asian Population: Indonesian MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Indonesian MOE,,Asian Population,Indonesian MOE
ACS1418_07,72,RELASNINDO,2018 Asian Population: Indonesian REL (ACS 5-Yr),N,1,0,REL,Asian Population: Indonesian REL,,Asian Population,Indonesian REL
ACS1418_07,73,ACSASNJAP,2018 Asian Population: Japanese (ACS 5-Yr),N,9,0,ACS,Asian Population: Japanese,,Asian Population,Japanese
ACS1418_07,74,MOEASNJAP,2018 Asian Population: Japanese MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Japanese MOE,,Asian Population,Japanese MOE
ACS1418_07,75,RELASNJAP,2018 Asian Population: Japanese REL (ACS 5-Yr),N,1,0,REL,Asian Population: Japanese REL,,Asian Population,Japanese REL
ACS1418_07,76,ACSASNKOR,2018 Asian Population: Korean (ACS 5-Yr),N,9,0,ACS,Asian Population: Korean,,Asian Population,Korean
ACS1418_07,77,MOEASNKOR,2018 Asian Population: Korean MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Korean MOE,,Asian Population,Korean MOE
ACS1418_07,78,RELASNKOR,2018 Asian Population: Korean REL (ACS 5-Yr),N,1,0,REL,Asian Population: Korean REL,,Asian Population,Korean REL
ACS1418_07,79,ACSASNLAOT,2018 Asian Population: Laotian (ACS 5-Yr),N,9,0,ACS,Asian Population: Laotian,,Asian Population,Laotian
ACS1418_07,80,MOEASNLAOT,2018 Asian Population: Laotian MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Laotian MOE,,Asian Population,Laotian MOE
ACS1418_07,81,RELASNLAOT,2018 Asian Population: Laotian REL (ACS 5-Yr),N,1,0,REL,Asian Population: Laotian REL,,Asian Population,Laotian REL
ACS1418_07,82,ACSASNMALA,2018 Asian Population: Malaysian (ACS 5-Yr),N,9,0,ACS,Asian Population: Malaysian,,Asian Population,Malaysian
ACS1418_07,83,MOEASNMALA,2018 Asian Population: Malaysian MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Malaysian MOE,,Asian Population,Malaysian MOE
ACS1418_07,84,RELASNMALA,2018 Asian Population: Malaysian REL (ACS 5-Yr),N,1,0,REL,Asian Population: Malaysian REL,,Asian Population,Malaysian REL
ACS1418_07,85,ACSASNMONG,2018 Asian Population: Mongolian (ACS 5-Yr),N,9,0,ACS,Asian Population: Mongolian,,Asian Population,Mongolian
ACS1418_07,86,MOEASNMONG,2018 Asian Population: Mongolian MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Mongolian MOE,,Asian Population,Mongolian MOE
ACS1418_07,87,RELASNMONG,2018 Asian Population: Mongolian REL (ACS 5-Yr),N,1,0,REL,Asian Population: Mongolian REL,,Asian Population,Mongolian REL
ACS1418_07,88,ACSASNNEPA,2018 Asian Population: Nepalese (ACS 5-Yr),N,9,0,ACS,Asian Population: Nepalese,,Asian Population,Nepalese
ACS1418_07,89,MOEASNNEPA,2018 Asian Population: Nepalese MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Nepalese MOE,,Asian Population,Nepalese MOE
ACS1418_07,90,RELASNNEPA,2018 Asian Population: Nepalese REL (ACS 5-Yr),N,1,0,REL,Asian Population: Nepalese REL,,Asian Population,Nepalese REL
ACS1418_07,91,ACSASNOKIN,2018 Asian Population: Okinawan (ACS 5-Yr),N,9,0,ACS,Asian Population: Okinawan,,Asian Population,Okinawan
ACS1418_07,92,MOEASNOKIN,2018 Asian Population: Okinawan MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Okinawan MOE,,Asian Population,Okinawan MOE
ACS1418_07,93,RELASNOKIN,2018 Asian Population: Okinawan REL (ACS 5-Yr),N,1,0,REL,Asian Population: Okinawan REL,,Asian Population,Okinawan REL
ACS1418_07,94,ACSASNPAKI,2018 Asian Population: Pakistani (ACS 5-Yr),N,9,0,ACS,Asian Population: Pakistani,,Asian Population,Pakistani
ACS1418_07,95,MOEASNPAKI,2018 Asian Population: Pakistani MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Pakistani MOE,,Asian Population,Pakistani MOE
ACS1418_07,96,RELASNPAKI,2018 Asian Population: Pakistani REL (ACS 5-Yr),N,1,0,REL,Asian Population: Pakistani REL,,Asian Population,Pakistani REL
ACS1418_07,97,ACSASNSRIL,2018 Asian Population: Sri Lankan (ACS 5-Yr),N,9,0,ACS,Asian Population: Sri Lankan,,Asian Population,Sri Lankan
ACS1418_07,98,MOEASNSRIL,2018 Asian Population: Sri Lankan MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Sri Lankan MOE,,Asian Population,Sri Lankan MOE
ACS1418_07,99,RELASNSRIL,2018 Asian Population: Sri Lankan REL (ACS 5-Yr),N,1,0,REL,Asian Population: Sri Lankan REL,,Asian Population,Sri Lankan REL
ACS1418_07,100,ACSASNTAIW,2018 Asian Population: Taiwanese (ACS 5-Yr),N,9,0,ACS,Asian Population: Taiwanese,,Asian Population,Taiwanese
ACS1418_07,101,MOEASNTAIW,2018 Asian Population: Taiwanese MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Taiwanese MOE,,Asian Population,Taiwanese MOE
ACS1418_07,102,RELASNTAIW,2018 Asian Population: Taiwanese REL (ACS 5-Yr),N,1,0,REL,Asian Population: Taiwanese REL,,Asian Population,Taiwanese REL
ACS1418_07,103,ACSASNTHAI,2018 Asian Population: Thai (ACS 5-Yr),N,9,0,ACS,Asian Population: Thai,,Asian Population,Thai
ACS1418_07,104,MOEASNTHAI,2018 Asian Population: Thai MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Thai MOE,,Asian Population,Thai MOE
ACS1418_07,105,RELASNTHAI,2018 Asian Population: Thai REL (ACS 5-Yr),N,1,0,REL,Asian Population: Thai REL,,Asian Population,Thai REL
ACS1418_07,106,ACSASNVIET,2018 Asian Population: Vietnamese (ACS 5-Yr),N,9,0,ACS,Asian Population: Vietnamese,,Asian Population,Vietnamese
ACS1418_07,107,MOEASNVIET,2018 Asian Population: Vietnamese MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Vietnamese MOE,,Asian Population,Vietnamese MOE
ACS1418_07,108,RELASNVIET,2018 Asian Population: Vietnamese REL (ACS 5-Yr),N,1,0,REL,Asian Population: Vietnamese REL,,Asian Population,Vietnamese REL
ACS1418_07,109,ACSASNOTH,2018 Asian Population: Other Asian Specified (ACS 5-Yr),N,9,0,ACS,Asian Population: Other Asian Specified,,Asian Population,Other Asian Specified
ACS1418_07,110,MOEASNOTH,2018 Asian Population: Other Asian Specified MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Other Asian Specified MOE,,Asian Population,Other Asian Specified MOE
ACS1418_07,111,RELASNOTH,2018 Asian Population: Other Asian Specified REL (ACS 5-Yr),N,1,0,REL,Asian Population: Other Asian Specified REL,,Asian Population,Other Asian Specified REL
ACS1418_07,112,ACSASNUNSP,2018 Asian Population: Other Asian Not Specified (ACS 5-Yr),N,9,0,ACS,Asian Population: Other Asian Not Specified,,Asian Population,Other Asian Not Specified
ACS1418_07,113,MOEASNUNSP,2018 Asian Population: Other Asian Not Specified MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Other Asian Not Specified MOE,,Asian Population,Other Asian Not Specified MOE
ACS1418_07,114,RELASNUNSP,2018 Asian Population: Other Asian Not Specified REL (ACS 5-Yr),N,1,0,REL,Asian Population: Other Asian Not Specified REL,,Asian Population,Other Asian Not Specified REL
ACS1418_07,115,ACSASN2UP,2018 Asian Population: Two or More Asian (ACS 5-Yr),N,9,0,ACS,Asian Population: Two or More Asian,,Asian Population,Two or More Asian
ACS1418_07,116,MOEASN2UP,2018 Asian Population: Two or More Asian MOE (ACS 5-Yr),N,9,0,MOE,Asian Population: Two or More Asian MOE,,Asian Population,Two or More Asian MOE
ACS1418_07,117,RELASN2UP,2018 Asian Population: Two or More Asian REL (ACS 5-Yr),N,1,0,REL,Asian Population: Two or More Asian REL,,Asian Population,Two or More Asian REL
ACS1418_07,118,ACSHISPPOP,2018 Hispanic or Latino Population (ACS 5-Yr),N,9,0,ACS,Hispanic or Latino Population,y,Hispanic or Latino Population,
ACS1418_07,119,MOEHISPPOP,2018 Hispanic or Latino Population MOE (ACS 5-Yr),N,9,0,MOE,Hispanic or Latino Population MOE,,Hispanic or Latino Population MOE,
ACS1418_07,120,RELHISPPOP,2018 Hispanic or Latino Population REL (ACS 5-Yr),N,1,0,REL,Hispanic or Latino Population REL,,Hispanic or Latino Population REL,
ACS1418_07,121,ACSHMEXICN,2018 Hispanic Population: Mexican (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Mexican,,Hispanic Population,Mexican
ACS1418_07,122,MOEHMEXICN,2018 Hispanic Population: Mexican MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Mexican MOE,,Hispanic Population,Mexican MOE
ACS1418_07,123,RELHMEXICN,2018 Hispanic Population: Mexican REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Mexican REL,,Hispanic Population,Mexican REL
ACS1418_07,124,ACSHPUERTO,2018 Hispanic Population: Puerto Rican (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Puerto Rican,,Hispanic Population,Puerto Rican
ACS1418_07,125,MOEHPUERTO,2018 Hispanic Population: Puerto Rican MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Puerto Rican MOE,,Hispanic Population,Puerto Rican MOE
ACS1418_07,126,RELHPUERTO,2018 Hispanic Population: Puerto Rican REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Puerto Rican REL,,Hispanic Population,Puerto Rican REL
ACS1418_07,127,ACSHCUBAN,2018 Hispanic Population: Cuban (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Cuban,,Hispanic Population,Cuban
ACS1418_07,128,MOEHCUBAN,2018 Hispanic Population: Cuban MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Cuban MOE,,Hispanic Population,Cuban MOE
ACS1418_07,129,RELHCUBAN,2018 Hispanic Population: Cuban REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Cuban REL,,Hispanic Population,Cuban REL
ACS1418_07,130,ACSHDOMINC,2018 Hispanic Population: Dominican (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Dominican,,Hispanic Population,Dominican
ACS1418_07,131,MOEHDOMINC,2018 Hispanic Population: Dominican MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Dominican MOE,,Hispanic Population,Dominican MOE
ACS1418_07,132,RELHDOMINC,2018 Hispanic Population: Dominican REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Dominican REL,,Hispanic Population,Dominican REL
ACS1418_07,133,ACSHCOSTA,2018 Hispanic Population: Costa Rican (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Costa Rican,,Hispanic Population,Costa Rican
ACS1418_07,134,MOEHCOSTA,2018 Hispanic Population: Costa Rican MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Costa Rican MOE,,Hispanic Population,Costa Rican MOE
ACS1418_07,135,RELHCOSTA,2018 Hispanic Population: Costa Rican REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Costa Rican REL,,Hispanic Population,Costa Rican REL
ACS1418_07,136,ACSHGUATEM,2018 Hispanic Population: Guatemalan (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Guatemalan,,Hispanic Population,Guatemalan
ACS1418_07,137,MOEHGUATEM,2018 Hispanic Population: Guatemalan MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Guatemalan MOE,,Hispanic Population,Guatemalan MOE
ACS1418_07,138,RELHGUATEM,2018 Hispanic Population: Guatemalan REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Guatemalan REL,,Hispanic Population,Guatemalan REL
ACS1418_07,139,ACSHHONDUR,2018 Hispanic Population: Honduran (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Honduran,,Hispanic Population,Honduran
ACS1418_07,140,MOEHHONDUR,2018 Hispanic Population: Honduran MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Honduran MOE,,Hispanic Population,Honduran MOE
ACS1418_07,141,RELHHONDUR,2018 Hispanic Population: Honduran REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Honduran REL,,Hispanic Population,Honduran REL
ACS1418_07,142,ACSHNICARG,2018 Hispanic Population: Nicaraguan (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Nicaraguan,,Hispanic Population,Nicaraguan
ACS1418_07,143,MOEHNICARG,2018 Hispanic Population: Nicaraguan MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Nicaraguan MOE,,Hispanic Population,Nicaraguan MOE
ACS1418_07,144,RELHNICARG,2018 Hispanic Population: Nicaraguan REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Nicaraguan REL,,Hispanic Population,Nicaraguan REL
ACS1418_07,145,ACSHPANAM,2018 Hispanic Population: Panamanian (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Panamanian,,Hispanic Population,Panamanian
ACS1418_07,146,MOEHPANAM,2018 Hispanic Population: Panamanian MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Panamanian MOE,,Hispanic Population,Panamanian MOE
ACS1418_07,147,RELHPANAM,2018 Hispanic Population: Panamanian REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Panamanian REL,,Hispanic Population,Panamanian REL
ACS1418_07,148,ACSHSALVAD,2018 Hispanic Population: Salvadoran (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Salvadoran,,Hispanic Population,Salvadoran
ACS1418_07,149,MOEHSALVAD,2018 Hispanic Population: Salvadoran MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Salvadoran MOE,,Hispanic Population,Salvadoran MOE
ACS1418_07,150,RELHSALVAD,2018 Hispanic Population: Salvadoran REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Salvadoran REL,,Hispanic Population,Salvadoran REL
ACS1418_07,151,ACSHOTHCA,2018 Hispanic Population: Other Central American (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Other Central American,,Hispanic Population,Other Central American
ACS1418_07,152,MOEHOTHCA,2018 Hispanic Population: Other Central American MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Other Central American MOE,,Hispanic Population,Other Central American MOE
ACS1418_07,153,RELHOTHCA,2018 Hispanic Population: Other Central American REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Other Central American REL,,Hispanic Population,Other Central American REL
ACS1418_07,154,ACSHARGENT,2018 Hispanic Population: Argentinean (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Argentinean,,Hispanic Population,Argentinean
ACS1418_07,155,MOEHARGENT,2018 Hispanic Population: Argentinean MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Argentinean MOE,,Hispanic Population,Argentinean MOE
ACS1418_07,156,RELHARGENT,2018 Hispanic Population: Argentinean REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Argentinean REL,,Hispanic Population,Argentinean REL
ACS1418_07,157,ACSHBOLIVN,2018 Hispanic Population: Bolivian (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Bolivian,,Hispanic Population,Bolivian
ACS1418_07,158,MOEHBOLIVN,2018 Hispanic Population: Bolivian MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Bolivian MOE,,Hispanic Population,Bolivian MOE
ACS1418_07,159,RELHBOLIVN,2018 Hispanic Population: Bolivian REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Bolivian REL,,Hispanic Population,Bolivian REL
ACS1418_07,160,ACSHCHILE,2018 Hispanic Population: Chilean (ACS 5-Yr),N,9,0,ACS,Hispanic Population: Chilean,,Hispanic Population,Chilean
ACS1418_07,161,MOEHCHILE,2018 Hispanic Population: Chilean MOE (ACS 5-Yr),N,9,0,MOE,Hispanic Population: Chilean MOE,,Hispanic Population,Chilean MOE
ACS1418_07,162,RELHCHILE,2018 Hispanic Population: Chilean REL (ACS 5-Yr),N,1,0,REL,Hispanic Population: Chilean REL,,Hispanic Population,Chilean REL
